"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.984270860E-1,-9.321057005E-4,-1.331579522E-3,0.000000000E0,1.625399970E-3
7.009615130E-1,-9.321057005E-4,-2.396843163E-3,-1.065263641E-3,2.783606440E-3
7.034839090E-1,2.263685223E-3,-2.663159103E-4,-1.065263641E-3,2.515945464E-3
7.060063050E-1,1.331579551E-4,-2.663159103E-4,-1.065263641E-3,1.106093048E-3
7.085287530E-1,1.331579551E-4,1.864211401E-3,-2.130527282E-3,2.834106859E-3
7.110510970E-1,-9.321057005E-4,-2.663159103E-4,0.000000000E0,9.694045600E-4
7.135735440E-1,1.198421582E-3,-1.331579522E-3,-2.130527282E-3,2.783606440E-3
7.160285440E-1,1.198421582E-3,-2.396843163E-3,0.000000000E0,2.679752122E-3
7.184835440E-1,-1.997369342E-3,1.864211401E-3,0.000000000E0,2.732172841E-3
7.209447420E-1,-9.321057005E-4,-2.663159103E-4,1.065263641E-3,1.440323514E-3
7.234624510E-1,1.331579551E-4,-2.663159103E-4,-1.065263641E-3,1.106093048E-3
7.259802110E-1,-9.321057005E-4,-2.663159103E-4,0.000000000E0,9.694045600E-4
7.284979720E-1,1.331579551E-4,-2.663159103E-4,1.065263641E-3,1.106093048E-3
7.310156800E-1,1.331579551E-4,-2.663159103E-4,0.000000000E0,2.977502394E-4
7.335334920E-1,-1.997369342E-3,7.989477599E-4,-1.065263641E-3,2.400539197E-3
7.360581800E-1,-9.321057005E-4,7.989477599E-4,-2.130527282E-3,2.458919490E-3
7.385761490E-1,-9.321057005E-4,-2.663159103E-4,-1.065263641E-3,1.440323514E-3
7.410940650E-1,1.198421582E-3,7.989477599E-4,1.065263641E-3,1.791457070E-3
7.436119300E-1,-1.997369342E-3,1.864211401E-3,0.000000000E0,2.732172841E-3
7.461298470E-1,-3.062632866E-3,7.989477599E-4,0.000000000E0,3.165128370E-3
7.486477630E-1,-9.321057005E-4,-1.331579522E-3,1.065263641E-3,1.943376362E-3
7.511656800E-1,-1.997369342E-3,-2.663159103E-4,1.065263641E-3,2.279297057E-3
7.536836490E-1,1.198421582E-3,-2.663159103E-4,-2.130527282E-3,2.458919468E-3
7.562286490E-1,1.198421582E-3,7.989477599E-4,-3.195791040E-3,3.505369050E-3
7.587736490E-1,1.331579551E-4,-1.331579522E-3,-3.195791040E-3,3.464666713E-3
7.613186490E-1,-1.997369342E-3,-2.663159103E-4,-1.065263641E-3,2.279297057E-3
