"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.130852250E-1,-3.462106921E-3,2.263685223E-3,1.198421582E-3,4.306584425E-3
6.156039750E-1,-1.331579522E-3,1.331579551E-4,3.328948980E-3,3.587859582E-3
6.181226730E-1,-1.331579522E-3,-9.321057005E-4,1.198421582E-3,2.019440355E-3
6.206414230E-1,-2.396843163E-3,-9.321057005E-4,-9.321057005E-4,2.735415731E-3
6.231601210E-1,-3.462106921E-3,1.331579551E-4,-9.321057005E-4,3.587859586E-3
6.256788710E-1,-2.663159103E-4,1.331579551E-4,1.198421582E-3,1.234856061E-3
6.282238710E-1,7.989477599E-4,1.331579551E-4,1.198421582E-3,1.446465641E-3
6.307688710E-1,-2.663159103E-4,-9.321057005E-4,1.331579551E-4,9.785071497E-4
6.333138710E-1,1.864211401E-3,1.331579551E-4,1.198421582E-3,2.220186811E-3
6.358588710E-1,1.864211401E-3,1.331579551E-4,-9.321057005E-4,2.088500952E-3
6.384038710E-1,7.989477599E-4,1.331579551E-4,-9.321057005E-4,1.234856105E-3
6.409488710E-1,7.989477599E-4,-9.321057005E-4,1.198421582E-3,1.715620251E-3
6.434938710E-1,-2.663159103E-4,-9.321057005E-4,1.331579551E-4,9.785071497E-4
6.460388710E-1,7.989477599E-4,1.331579551E-4,1.198421582E-3,1.446465641E-3
6.485838710E-1,-2.663159103E-4,2.263685223E-3,1.198421582E-3,2.575152275E-3
6.511288710E-1,7.989477599E-4,1.198421582E-3,1.198421582E-3,1.873698508E-3
6.536696520E-1,7.989477599E-4,-9.321057005E-4,2.263685223E-3,2.575152296E-3
6.561942880E-1,-2.663159103E-4,1.331579551E-4,1.198421582E-3,1.234856061E-3
6.587189230E-1,7.989477599E-4,-9.321057005E-4,-9.321057005E-4,1.541414804E-3
6.612435590E-1,-2.663159103E-4,1.331579551E-4,-9.321057005E-4,9.785071497E-4
6.637681940E-1,-1.331579522E-3,1.331579551E-4,1.198421582E-3,1.796398996E-3
6.662928290E-1,-1.331579522E-3,-3.062632866E-3,1.198421582E-3,3.548103491E-3
