"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.030307310E-1,-2.263685223E-3,2.663159103E-4,1.331579551E-4,2.283183302E-3
6.055541680E-1,1.997369342E-3,3.462106921E-3,1.198421582E-3,4.172754834E-3
6.080776580E-1,-1.331579551E-4,3.462106921E-3,1.331579551E-4,3.467224598E-3
6.106011470E-1,-1.331579551E-4,2.396843163E-3,1.331579551E-4,2.404229447E-3
6.131246370E-1,-1.331579551E-4,-1.864211401E-3,-9.321057005E-4,2.088500952E-3
6.156481270E-1,9.321057005E-4,-7.989477599E-4,-9.321057005E-4,1.541414804E-3
6.181715640E-1,9.321057005E-4,1.331579522E-3,-1.997369342E-3,2.575152296E-3
6.206950540E-1,9.321057005E-4,2.663159103E-4,-9.321057005E-4,1.344829446E-3
6.232191160E-1,-1.331579551E-4,2.663159103E-4,1.198421582E-3,1.234856061E-3
6.257426060E-1,-1.198421582E-3,-7.989477599E-4,1.331579551E-4,1.446465641E-3
6.282660950E-1,9.321057005E-4,1.331579522E-3,-9.321057005E-4,1.873698508E-3
6.307895850E-1,9.321057005E-4,1.331579522E-3,-1.997369342E-3,2.575152296E-3
6.333130740E-1,-1.331579551E-4,2.663159103E-4,-9.321057005E-4,9.785071497E-4
6.358365120E-1,-1.331579551E-4,-1.864211401E-3,1.198421582E-3,2.220186811E-3
6.383600540E-1,9.321057005E-4,-7.989477599E-4,2.263685223E-3,2.575152296E-3
6.408835430E-1,1.997369342E-3,2.396843163E-3,-3.062632866E-3,4.371963118E-3
6.434075540E-1,-1.331579551E-4,2.663159103E-4,1.198421582E-3,1.234856061E-3
6.459310430E-1,-1.331579551E-4,2.663159103E-4,1.198421582E-3,1.234856061E-3
6.484545330E-1,9.321057005E-4,1.331579522E-3,-1.997369342E-3,2.575152296E-3
6.509780740E-1,9.321057005E-4,-7.989477599E-4,-3.062632866E-3,3.299524001E-3
6.535015120E-1,-1.198421582E-3,-7.989477599E-4,-9.321057005E-4,1.715620251E-3
6.560250540E-1,9.321057005E-4,2.663159103E-4,-9.321057005E-4,1.344829446E-3
6.585485950E-1,9.321057005E-4,1.331579522E-3,-9.321057005E-4,1.873698508E-3
6.610720850E-1,3.062632866E-3,-7.989477599E-4,1.331579551E-4,3.167928130E-3
6.635270850E-1,9.321057005E-4,-1.864211401E-3,2.263685223E-3,3.077072630E-3
6.660390640E-1,-1.331579551E-4,1.331579522E-3,1.331579551E-4,1.344829397E-3
6.685606270E-1,-1.331579551E-4,2.663159103E-4,1.331579551E-4,3.261690453E-4
6.710821890E-1,-1.331579551E-4,2.396843163E-3,1.331579551E-4,2.404229447E-3
6.736037520E-1,-1.331579551E-4,3.462106921E-3,1.331579551E-4,3.467224598E-3
